0,1,2,3,4
7798,0.9971122035982082,0.9882594374849689,112.676269425479,113.1
39538,0.997831946342348,0.9943673054571298,163.1570926559848,163.7
395464,0.9979150954897618,0.9928183081632541,271.8514910758678,272.2
31988,0.9978343064671322,0.9919711989213702,119.42569385625468,120.1
397390,0.997884609282071,0.994530002860107,326.4525033758425,326.2
25118,0.9973114632743397,0.9886373290513679,275.4792921465788,275.7
23353,0.9972120134178717,0.9867941698494241,294.9144023482684,295.6
19486,0.9970262624957612,0.989863312831952,128.31286698478542,128.2
18404,0.9974313423277451,0.9879497704099119,265.06119252006334,266.8
28653,0.9968780788731134,0.9891293734558305,240.5127001180595,240.7
397680,0.9984258318086228,0.995346016559422,271.5780775740132,270.8
168163,0.9986434776164885,0.9955310561793572,224.63930027826797,223.9
51713,0.9976446776211688,0.991833541112675,370.4432298436323,368.4
37392,0.9979996766794791,0.9908557387021282,246.50096441850036,247.2
10345,0.9989380667027086,0.9967679519926889,319.7418081496765,319.0
31648,0.9976380987800986,0.9897179083259182,167.1691379561151,169.2
25763,0.9965854808400693,0.9892789918603095,169.0827466759616,169.1
44969,0.9970030996069666,0.9926816086688303,123.0954399735123,123.1
38899,0.9974459461581713,0.990320429226259,106.64372155630711,106.6
27939,0.9976108658648791,0.9911532587373387,281.68951669977577,282.5
395992,0.997772398145635,0.9943799600960574,317.3995082446606,315.5
34189,0.9971612076662774,0.9884673282679655,222.02354699627048,220.9
26331,0.9974298026518599,0.988364208427394,279.0420417930994,278.7
57088,0.9974700623567303,0.9923415534384521,301.34342147583635,300.6
397045,0.998676642083656,0.9974193481587382,231.51159122800837,230.9
31653,0.9970124530575708,0.9914610796938376,180.19330214983708,180.1
397465,0.997317355445753,0.990255697389805,130.99898847649015,131.4
47415,0.9976854779607783,0.9895676616993205,343.72815747477773,342.2
398510,0.9970582898595234,0.98834499633396,151.15407496197085,149.9
12071,0.9978850953952475,0.9930638947750949,108.61679155503477,108.2
45680,0.998102292978199,0.9946418411305021,204.51631717459267,203.8
22920,0.9978807631826607,0.9940812313133066,212.1633587282362,212.3
57320,0.9967721194989239,0.9859338036466515,189.1063387624432,189.4
397729,0.9970999309828984,0.9866150439260225,100.57181249147564,100.2
52064,0.997289497381204,0.9943147742779395,174.40464122210258,173.4
19356,0.99842456187082,0.9955487154979213,245.06809211150906,244.8
6139,0.9971335136088044,0.9874434775840895,259.8334069965929,259.0
3344,0.9903281991806282,0.9686182235234635,88.52841801776357,88.7
9504,0.997204322867622,0.9911029476404212,231.10314586740944,231.4
40584,0.9972117972481356,0.9882202949751152,175.31215379992972,175.7
43549,0.9985572659814764,0.993972113190045,212.64214375591806,212.9
10845,0.9972520131308668,0.9874803700813845,219.41540399508466,219.7
24491,0.9992090925833388,0.9984969965703308,423.5912917252496,423.1
9316,0.9965634176367305,0.9912535358141574,190.12278370757946,189.1
16062,0.9983763113348846,0.9956313289984028,172.47004888153896,172.3
4287,0.9984739622341593,0.9949294300121108,191.50964252393024,191.2
41271,0.9993091634079142,0.9978947395843121,271.65662924344576,271.3
52347,0.9972628006690402,0.9884148454957787,393.6837377498489,394.8
54200,0.9976693063300085,0.9922683158014567,303.6478024356244,304.1
33069,0.9976986538491401,0.9908086569100241,205.31713581700467,206.7
397161,0.997087175581084,0.990566603491554,151.9957629140725,152.0
51995,0.9972584932640238,0.9882188299408262,232.4464233232036,232.0
399195,0.9977110319414041,0.9925429880750776,179.51999823898316,179.7
33654,0.9976271938293515,0.9910496459075533,217.11084369911165,218.9
23696,0.9978255304632792,0.9890175728891482,418.5347371854992,416.3
11448,0.9973128064136705,0.9887865195708245,186.1182169847282,186.0
51510,0.9984327083331791,0.9951274012552802,198.50990840171534,197.3
42603,0.9979019786179817,0.9930855845765078,159.2607792063378,158.3
5833,0.9969987899302982,0.9926834806017577,155.17361739965327,154.8
14063,0.9968180438407859,0.9873611010466643,164.53702611884492,163.9
35305,0.9968136729985883,0.9915839153535871,184.72478522044162,184.8
397471,0.997942652764514,0.9930845211115445,145.65282084627597,145.6
18091,0.9983361900115826,0.994967010552673,208.12496897138956,208.3
49767,0.9983502738132729,0.9926767970442166,181.37772197925253,182.3
398918,0.9992030207337244,0.9969434169556993,237.50069176585492,236.8
38813,0.9971448482813915,0.9860466043169624,386.387955589072,386.5
20529,0.9967259414840913,0.9938668626945008,160.8378045577651,159.7
396477,0.9982143473573185,0.9937984035257021,166.29293012848072,165.5
396720,0.9974476715008903,0.9906103656571125,142.96627729331593,141.9
45581,0.9976924966637535,0.9903293412557795,292.2690371659012,292.7
395577,0.9989648192929721,0.9965162900557797,153.41016569915183,153.1
25493,0.996320631078293,0.9871033558812933,206.32264024589733,206.2
19555,0.9988716596130012,0.9966246770282124,156.2650562931075,156.6
15663,0.998852285276687,0.9965921957758159,257.08456934795146,257.1
399157,0.9977634495275298,0.9914627050217528,135.64557735486585,135.2
25197,0.9977185318012779,0.9920389851420348,149.99422347832876,148.6
37807,0.9969511296517375,0.9900205653647286,114.1281189784866,113.7
397503,0.9960514699366452,0.9890196077954746,131.82519966453722,130.4
55185,0.9976496040932737,0.9929590483754258,200.29426328119294,202.9
30614,0.9965131346724081,0.9877298756146722,195.8244846106966,195.8
29604,0.9991515827842423,0.9971799427381943,320.78640673242023,320.2
43013,0.9977109910598084,0.9929497873147498,140.2579864042593,139.9
395754,0.9983780179132568,0.9955202232343883,209.17704876489864,208.3
7946,0.999057400814029,0.9970774274508483,307.65632224423956,308.2
48751,0.9979944215033834,0.9940685360228174,181.82825538709653,182.0
28749,0.997971710509111,0.9919132701441709,236.67824869533794,239.0
27230,0.9974296820019107,0.9892874382105792,294.36267217131484,294.3
5048,0.9979553654288893,0.9932825218388449,245.1700312124034,246.3
46414,0.9967375361312805,0.9907765949119505,148.06089448229451,147.1
32660,0.9967707429256691,0.9896181582167014,245.14078334995756,244.0
45336,0.9965949440785813,0.9861751969579374,218.7179290307789,218.4
49311,0.9975692682105264,0.9905900905514228,107.81346345609684,107.6
4437,0.996164262159389,0.9856921723776683,197.95756943352478,197.6
35532,0.9970465935976804,0.9896669987547673,256.77312342084315,255.1
398687,0.996487001968697,0.9875932443093615,172.19533478999966,172.0
12208,0.9990759969489623,0.995661416420684,203.87615941736752,204.5
29117,0.9966679850015162,0.9916139649943143,121.586286851459,122.0
48311,0.9974182617775065,0.9883303044707246,183.33712296445225,183.8
40307,0.9983861388901784,0.9948363968945481,145.481929456369,145.5
21573,0.9968319727140504,0.9849850362714392,122.50458600102507,122.7
18902,0.9986363921449631,0.9960114275548371,210.20872758126964,209.6
167155,0.9979479301297289,0.9899833455019476,126.26846006586095,125.7
397483,0.9974401818074414,0.9912251047127899,87.30760526569132,87.0
396717,0.9976624422554773,0.9930677603746545,184.0186769759485,182.9
43285,0.9966025499562371,0.9875975050194491,118.57169442981221,119.5
18993,0.9979987356826286,0.9922354099243352,358.02561018191506,358.8
49246,0.9989133012637627,0.9970202864113645,214.51425143299832,214.4
397155,0.9968455113417949,0.9874135408094606,194.84298570015613,194.0
53386,0.9975517373110749,0.9921880629685188,158.55027114507865,158.5
5241,0.9980197987169028,0.9914838938198247,373.416264556163,370.6
33574,0.9985947613398602,0.9948513397553437,134.2645108480918,134.1
10567,0.996906098810218,0.99118220049347,103.92524798356864,103.8
14618,0.9975262490669599,0.9922988831040926,142.97488746945726,142.7
34678,0.997378455828729,0.9878902820587365,134.5493520431254,134.6
38030,0.9980630937672543,0.9916366694386611,115.03121625336857,115.0
35495,0.9969800927278328,0.990374639815444,155.49320300365537,156.9
40501,0.998017758785873,0.9942753644326983,170.83863078446873,171.5
25088,0.9960575381266467,0.9793999562017806,147.01861755006092,146.8
19586,0.9974742939347673,0.9913982268207594,334.92294404998296,335.3
396096,0.99774468720657,0.9923143244650148,182.32702051023378,182.2
6927,0.9974581527167045,0.9905542244120316,178.48391977481404,178.3
3617,0.9978401602179164,0.9916992446233972,154.00771179745772,153.5
12719,0.9974257125698915,0.9864564060990642,193.0569306078587,193.6
15040,0.9961333299741059,0.9925047951165205,103.97470356981783,103.8
22184,0.9979821445119427,0.994183083742214,205.5737154510966,205.3
40318,0.9963543563571056,0.9832982761810497,205.3989305714785,205.6
4923,0.9923147948239257,0.9742633743135554,148.07136833077234,148.0
9642,0.9982013271615261,0.9911082262556161,123.35373079702957,124.2
37007,0.9961244211177288,0.9874107003964213,139.39316810727146,138.2
52751,0.9986669765665295,0.9967790031794763,203.95872336053696,204.3
33894,0.9973267270540275,0.9935585281553602,215.51615037751708,215.6
56390,0.9973778086236487,0.991780890459588,189.08898116792193,188.5
50765,0.9969151192097595,0.9896293041914799,255.95793726255118,255.9
30490,0.9986814010883475,0.9952807253513567,151.42011819861762,151.0
31879,0.9969816559647805,0.985429637378789,374.36257522327907,373.4
16089,0.9980802944462422,0.9855494476961053,151.00378368401198,150.7
397667,0.9989953785699892,0.9967989377231405,256.8043993188318,256.2
167077,0.9975987599709727,0.9936231533301861,124.78499206572017,124.3
21439,0.9981675296478167,0.9945668397343456,118.85138535616395,118.4
54897,0.9970590854183734,0.9878944111906748,195.8284788263141,196.1
167725,0.9975578923938601,0.9920473029052298,268.8202072075378,267.7
33032,0.9980665303497113,0.9941521671501184,142.7449283223297,142.7
399106,0.9977202730943373,0.9923886912963655,230.45917337680436,229.0
40205,0.9983947019555262,0.9943485563673314,141.96018047573324,142.5
48653,0.9971585179322752,0.9905990381071546,104.74783713635833,104.8
56064,0.9978321852408893,0.993157424173272,298.42870501358004,298.9
399285,0.9977751007308534,0.9946171439412052,222.353650233594,222.0
37927,0.9973869320874942,0.9919257987783721,180.6935831548753,180.5
31737,0.9967632531661039,0.986062699191859,180.56875358677783,180.9
44394,0.9978783948572997,0.9906324746325217,207.0845630690381,207.0
395510,0.9982947504138935,0.9954601104671308,260.03975265330536,259.5
397591,0.9985789497852856,0.9954117217766844,261.4574034902297,261.3
41774,0.9974548200563265,0.9887086894246424,230.10608635893627,230.3
53158,0.998073296852005,0.9938372096901607,177.78261115330386,177.4
23023,0.9968395288741427,0.9898634380508622,229.50591302634913,229.4
41600,0.9965669139889798,0.9898562789052997,177.48258423371536,176.9
46934,0.9972224689842293,0.9916751790061916,155.5732283687847,155.1
52557,0.995101274604869,0.9852878897118859,137.22524003886375,137.5
30739,0.9951208313663177,0.9780443490264671,157.2477770689596,158.1
36952,0.9973914084984017,0.9952618913200911,280.35683488162323,280.0
39370,0.9972532433333692,0.9868518866941997,253.61976212163358,253.6
44468,0.9961049578518852,0.9872612568095723,271.22701823157206,269.9
54394,0.9960392460811409,0.9865201898715134,116.8293692804294,117.1
45216,0.9975300776903264,0.9914805744126004,248.11909633330094,248.4
10919,0.9963671351471346,0.9842082560445516,260.96857182712375,260.3
16852,0.9965629005318993,0.9891735470947001,188.04159569536787,188.9
35850,0.9976429690140485,0.9898291841297407,288.6897437313231,289.0
39758,0.9974013244837185,0.9856017099005407,116.60181224972358,116.8
6984,0.9972764781800655,0.9927011613875228,116.98360431589057,117.0
17919,0.9962713565825901,0.9897469259714534,101.55357572870383,100.9
46497,0.9964146764830794,0.9881024988736852,224.63712382570424,223.2
52301,0.9991545912617699,0.9961738421914503,207.35103304562898,207.7
19029,0.9960673469147561,0.9854430418981491,242.3492273503423,240.8
46614,0.997325740916156,0.9913671992450116,100.41811912668112,100.5
26835,0.9980346246229111,0.9936927640186757,150.62362190871147,150.0
49033,0.9920322224442395,0.9712815549529215,160.00637825053533,159.2
40062,0.9977638453388937,0.9938114841606831,187.2802676777272,186.0
50230,0.9967083931279078,0.9897231683616294,134.36695521461428,133.6
36525,0.9972068258690152,0.9875900736038574,99.0157335669094,99.4
45582,0.9973296992695957,0.9873120042462874,622.2094921437168,621.8
19794,0.9961904886017046,0.988446812246023,207.23242677088527,206.4
24585,0.9959410956696538,0.9868772161619782,128.73360835858827,127.4
57270,0.9968178028983419,0.9885562778378474,214.20294656912054,212.5
32812,0.9987415520142696,0.9961640291257007,132.75893927797355,132.7
24069,0.9964736643592602,0.9861560030314169,266.1228212623293,265.9
169117,0.9978726681222584,0.9916645257817301,138.39798371195639,137.8
39041,0.9978106116484485,0.9924034470169423,191.43151574807175,190.9
55862,0.9964040008916234,0.9902516761336867,178.10317752431212,177.4
11341,0.9976121120302336,0.9844798225504542,95.11602548982444,95.4
13808,0.9986037770431719,0.9932974551497875,210.62966629927448,211.0
54344,0.9982113616563465,0.9945191325619495,212.55560152697842,212.8
396715,0.9931082429247524,0.9816085144380768,109.07217414638374,109.0
39094,0.9958376277595946,0.9866235831470419,214.80112923449613,213.3
24792,0.997155859020071,0.9868962064744505,630.0949825738027,628.3
399287,0.99691604916541,0.9890217059051402,115.80048754420214,115.4
13563,0.9941960829415966,0.978742737273738,156.59246570601772,156.8
3866,0.9975948949208131,0.9952304455557658,114.04981616980844,112.9
43987,0.9966273070765624,0.9897828410763088,215.8802617669002,215.7
35782,0.9979421259749387,0.9927022831584653,146.59746140177566,145.7
3823,0.9971795795831944,0.9894194629371128,183.82962489338013,184.0
33447,0.998172149485494,0.9930946243815121,148.80897057659357,149.4
30820,0.9964998511358595,0.989245099687111,136.12861797577276,135.3
34101,0.9976080715769411,0.9951877455871906,87.16305425810964,86.8
396180,0.9962078879365506,0.9839710056500026,109.18294009242713,109.2
3787,0.9973205466199409,0.9875197046160155,303.41259320153114,305.0
18918,0.9971289137972005,0.9887489365828388,248.75647257841757,248.9
44384,0.9982448212939004,0.9948128522083662,100.98885100619842,100.9
45331,0.9984143054906465,0.9955004863081572,196.72273547266232,196.1
22169,0.9970506067664707,0.988060304798514,177.88571262793775,177.8
25793,0.9960562224343731,0.984087032052703,181.11803462019193,182.6
44698,0.9982156649307703,0.9949303261430287,125.35850789448736,124.7
7383,0.9942038578591729,0.9794719891915988,122.36365872488258,122.6
51525,0.9980745545341115,0.9935176987445097,217.5789860228196,218.3
44650,0.9937745578560524,0.9842109110568538,174.74608721949974,175.1
397967,0.9986733368618772,0.9964852844619763,274.51657220547963,273.6
3524,0.9980257051791402,0.9908397407663259,136.15661549748947,135.7
4117,0.9958158097228859,0.988238229297358,136.88422180011216,137.0
24129,0.9959167733185761,0.9835435162795287,110.5804236956518,110.6
25729,0.9989000605553434,0.9968303807186872,247.33393104581754,246.5
40171,0.9978997770993329,0.9888379865464759,685.7282682972565,683.3
23264,0.998542752651724,0.9955122380452899,184.54509301955582,184.9
168891,0.9990166369704852,0.9964759119916355,209.59147104393855,209.1
53929,0.9983159564328014,0.9939218417729991,354.1491774565484,351.9
13723,0.9982172972338034,0.9928996280160475,360.6690369444509,360.7
10538,0.9956860230253309,0.9853544947617916,93.33821737702618,92.5
16541,0.9976234800633043,0.989531526121954,84.89838069278694,85.0
8312,0.9953090030625062,0.9792126722294062,133.669741140834,133.5
27904,0.9977969416952654,0.9934007902452844,225.54730865254766,225.6
11534,0.995160209431562,0.9820140794968784,143.81580268832454,143.3
9313,0.9980301980612454,0.9935133391945655,109.40396868030277,108.9
4270,0.9982911847363467,0.9933988205586306,115.5985939686121,115.2
32720,0.9975028261892076,0.9896432103501179,154.31497951817443,154.1
32240,0.99752062031021,0.9927552275203373,157.13644780895132,156.8
38638,0.9973694895175225,0.991240050134358,122.89646153104586,122.9
41923,0.9978295249386901,0.9914145876420086,112.7444718038308,113.0
17847,0.9988223223137573,0.9963674078388229,235.42319830111072,235.5
4816,0.9972278826416712,0.9916502520568194,192.63580141331838,193.4
19845,0.9973850062850808,0.9911796367338609,143.65320845015785,143.4
34898,0.9976539700835628,0.9943897901593998,156.58885225649132,155.8
28569,0.997874027438275,0.9950105128921934,90.90401762756876,90.6
33080,0.997223912021387,0.9878835192326684,148.51965291247555,147.8
35222,0.9968945204264363,0.9925141605718864,110.64030130700898,110.2
51741,0.9983510649320979,0.9949082923262791,199.61083893367658,199.9
48468,0.997685031714681,0.9887536301551922,87.63342102291317,87.8
36725,0.9970736673073228,0.9878152425925038,230.47147602004853,230.5
39849,0.9912004259370841,0.9792334423868823,104.13766839682454,103.6
7070,0.9981438689513674,0.9930663061771126,126.27586541938365,125.2
34547,0.9971143493299934,0.9888825677529895,98.33457434623448,98.6
43401,0.9986021638487322,0.9947394330835555,235.9557943135534,236.4
396093,0.9972352053575977,0.9911638553462898,177.24252814495372,177.1
50066,0.9966664050969208,0.9901760681839621,107.34653894896697,107.1
35023,0.998072644416594,0.9948227660698802,163.57864928272465,162.6
47079,0.9985817749075642,0.9919173368581742,161.68873429318649,161.7
54453,0.9963167171228109,0.987774392973459,148.58392840870658,146.8
45375,0.9906203188265342,0.9760900359852535,149.93689239901215,149.6
21445,0.9975827857110156,0.9915598455001299,128.32183726986932,126.6
34343,0.9978924671986038,0.9924530439242369,139.9610637395391,139.2
8083,0.9971225666042416,0.987523069024506,440.63725608190515,439.5
10378,0.9973001090966551,0.9935260956775168,138.9260896638723,138.8
33310,0.9952658686749438,0.9859353675609215,136.44637378163316,136.0
52680,0.998601474726367,0.9950622569868938,113.76978438275111,115.0
28838,0.9958095673778838,0.9910963881989034,104.26654326227357,103.6
41321,0.9969543104692913,0.9901064353814087,202.5177687591534,202.5
9729,0.9958891499989964,0.9888938083210388,208.2182350297099,210.4
28527,0.9965203415643984,0.9842348558260824,115.74181400567308,115.9
44309,0.9964496813247266,0.9911083409847002,187.60250527062044,187.9
10414,0.9950723780789908,0.9743722887072158,134.0539915007834,133.9
168656,0.9972868767188462,0.9905002089979174,253.09696041521633,253.2
38223,0.9987602803471766,0.9960237351801702,400.3560655078412,395.5
168785,0.9950301924781694,0.9776339154035733,123.36667590045225,126.0
22164,0.9992755640100185,0.9976279275841993,212.61302594785866,212.4
44033,0.9978421443227737,0.9930985543511502,173.1135630832248,172.7
42935,0.9948036097828368,0.9773198700479486,138.4411211753636,139.8
18990,0.9974496192810886,0.9895601894823218,126.27406566555362,125.5
